product_key;product_number;product_name;Prd_segment;category;subcategory;total_sales;total_quantity;total_customers;lifespan;recency;avg_order_revenue;avg_monthly_revenue
288;TI-T723;Touring Tire;Low-Performer;Accessories;Tires and Tubes;27115;935;920;13;152;29;2085
291;TT-T092;Touring Tire Tube;Mid-Range;Accessories;Tires and Tubes;7435;1487;1410;13;152;5;571
244;HL-U509;Sport-100 Helmet- Black;High-Performer;Accessories;Helmets;72975;2085;2024;13;152;35;5613
288;TI-T723;Touring Tire;Low-Performer;Accessories;Tires and Tubes;27115;935;920;13;152;29;2085
291;TT-T092;Touring Tire Tube;Mid-Range;Accessories;Tires and Tubes;7435;1487;1410;13;152;5;571
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
174;FE-6654;Fender Set - Mountain;Low-Performer;Accessories;Fenders;46662;2121;2110;13;152;22;3589
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
174;FE-6654;Fender Set - Mountain;Low-Performer;Accessories;Fenders;46662;2121;2110;13;152;22;3589
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
115;BK-M18S-52;Mountain-500 Silver- 52;Low-Performer;Bikes;Mountain Bikes;27120;48;48;11;153;565;2465
109;BK-M18B-48;Mountain-500 Black- 48;Low-Performer;Bikes;Mountain Bikes;30240;56;56;11;153;540;2749
111;BK-M18S-40;Mountain-500 Silver- 40;Low-Performer;Bikes;Mountain Bikes;25425;45;45;11;153;565;2311
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
260;RA-H123;Hitch Rack - 4-Bike;Low-Performer;Accessories;Bike Racks;39240;327;324;12;152;120;3270
115;BK-M18S-52;Mountain-500 Silver- 52;Low-Performer;Bikes;Mountain Bikes;27120;48;48;11;153;565;2465
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
117;BK-M38S-40;Mountain-400-W Silver- 40;High-Performer;Bikes;Mountain Bikes;98432;128;128;12;153;769;8202
168;CL-9009;Bike Wash - Dissolver;Mid-Range;Accessories;Cleaners;7272;909;875;12;152;8;606
125;BK-M68S-46;Mountain-200 Silver- 46;High-Performer;Bikes;Mountain Bikes;1298709;579;566;23;153;2243;56465
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
121;BK-M68B-42;Mountain-200 Black- 42;High-Performer;Bikes;Mountain Bikes;1363128;614;604;23;153;2220;59266
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
123;BK-M68S-38;Mountain-200 Silver- 38;High-Performer;Bikes;Mountain Bikes;1339394;596;583;23;153;2247;58234
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
122;BK-M68B-46;Mountain-200 Black- 46;High-Performer;Bikes;Mountain Bikes;1373454;620;600;24;153;2215;57227
244;HL-U509;Sport-100 Helmet- Black;High-Performer;Accessories;Helmets;72975;2085;2024;13;152;35;5613
122;BK-M68B-46;Mountain-200 Black- 46;High-Performer;Bikes;Mountain Bikes;1373454;620;600;24;153;2215;57227
174;FE-6654;Fender Set - Mountain;Low-Performer;Accessories;Fenders;46662;2121;2110;13;152;22;3589
249;LJ-0192-M;Long-Sleeve Logo Jersey- M;Low-Performer;Clothing;Jerseys;22100;442;436;13;152;50;1700
148;BK-T18U-62;Touring-3000 Blue- 62;Low-Performer;Bikes;Touring Bikes;47488;64;64;11;153;742;4317
244;HL-U509;Sport-100 Helmet- Black;High-Performer;Accessories;Helmets;72975;2085;2024;13;152;35;5613
140;BK-R89B-48;Road-250 Black- 48;High-Performer;Bikes;Road Bikes;691213;298;289;23;153;2319;30052
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
105;BC-R205;Road Bottle Cage;Low-Performer;Accessories;Bottles and Cages;15399;1711;1699;13;152;9;1184
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
123;BK-M68S-38;Mountain-200 Silver- 38;High-Performer;Bikes;Mountain Bikes;1339394;596;583;23;153;2247;58234
247;HY-1023-70;Hydration Pack - 70 oz.;Low-Performer;Accessories;Hydration Packs;40315;733;719;13;152;55;3101
163;BK-T79Y-50;Touring-1000 Yellow- 50;High-Performer;Bikes;Touring Bikes;359984;151;150;12;153;2384;29998
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
234;GL-H102-M;Half-Finger Gloves- M;Low-Performer;Clothing;Gloves;11976;499;488;13;152;24;921
132;BK-R64Y-42;Road-550-W Yellow- 42;High-Performer;Bikes;Road Bikes;334440;306;303;24;153;1092;13935
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
128;BK-R19B-52;Road-750 Black- 52;High-Performer;Bikes;Road Bikes;208440;386;386;12;153;540;17370
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
129;BK-R19B-58;Road-750 Black- 58;High-Performer;Bikes;Road Bikes;180360;334;334;12;153;540;15030
244;HL-U509;Sport-100 Helmet- Black;High-Performer;Accessories;Helmets;72975;2085;2024;13;152;35;5613
159;BK-T79U-50;Touring-1000 Blue- 50;High-Performer;Bikes;Touring Bikes;357600;150;150;12;153;2384;29800
105;BC-R205;Road Bottle Cage;Low-Performer;Accessories;Bottles and Cages;15399;1711;1699;13;152;9;1184
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
280;SO-R809-M;Racing Socks- M;Mid-Range;Clothing;Socks;2682;298;295;12;152;9;223
132;BK-R64Y-42;Road-550-W Yellow- 42;High-Performer;Bikes;Road Bikes;334440;306;303;24;153;1092;13935
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
280;SO-R809-M;Racing Socks- M;Mid-Range;Clothing;Socks;2682;298;295;12;152;9;223
124;BK-M68S-42;Mountain-200 Silver- 42;High-Performer;Bikes;Mountain Bikes;1257368;560;547;24;153;2245;52390
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
121;BK-M68B-42;Mountain-200 Black- 42;High-Performer;Bikes;Mountain Bikes;1363128;614;604;23;153;2220;59266
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
244;HL-U509;Sport-100 Helmet- Black;High-Performer;Accessories;Helmets;72975;2085;2024;13;152;35;5613
282;TI-M267;LL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;21550;862;828;12;152;25;1795
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
235;GL-H102-S;Half-Finger Gloves- S;Low-Performer;Clothing;Gloves;11688;487;478;13;152;24;899
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
287;TI-R982;HL Road Tire;Low-Performer;Accessories;Tires and Tubes;28314;858;820;13;152;33;2178
244;HL-U509;Sport-100 Helmet- Black;High-Performer;Accessories;Helmets;72975;2085;2024;13;152;35;5613
137;BK-R79Y-44;Road-350-W Yellow- 44;High-Performer;Bikes;Road Bikes;367416;216;216;11;153;1701;33401
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
105;BC-R205;Road Bottle Cage;Low-Performer;Accessories;Bottles and Cages;15399;1711;1699;13;152;9;1184
276;SJ-0194-M;Short-Sleeve Classic Jersey- M;Low-Performer;Clothing;Jerseys;21978;407;404;13;152;54;1690
107;BK-M18B-42;Mountain-500 Black- 42;Low-Performer;Bikes;Mountain Bikes;26460;49;49;11;153;540;2405
251;LJ-0192-X;Long-Sleeve Logo Jersey- XL;Low-Performer;Clothing;Jerseys;20700;414;409;12;152;50;1725
121;BK-M68B-42;Mountain-200 Black- 42;High-Performer;Bikes;Mountain Bikes;1363128;614;604;23;153;2220;59266
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
286;TI-R628;ML Road Tire;Low-Performer;Accessories;Tires and Tubes;23125;925;890;13;152;25;1778
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
291;TT-T092;Touring Tire Tube;Mid-Range;Accessories;Tires and Tubes;7435;1487;1410;13;152;5;571
288;TI-T723;Touring Tire;Low-Performer;Accessories;Tires and Tubes;27115;935;920;13;152;29;2085
235;GL-H102-S;Half-Finger Gloves- S;Low-Performer;Clothing;Gloves;11688;487;478;13;152;24;899
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
287;TI-R982;HL Road Tire;Low-Performer;Accessories;Tires and Tubes;28314;858;820;13;152;33;2178
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
288;TI-T723;Touring Tire;Low-Performer;Accessories;Tires and Tubes;27115;935;920;13;152;29;2085
291;TT-T092;Touring Tire Tube;Mid-Range;Accessories;Tires and Tubes;7435;1487;1410;13;152;5;571
247;HY-1023-70;Hydration Pack - 70 oz.;Low-Performer;Accessories;Hydration Packs;40315;733;719;13;152;55;3101
168;CL-9009;Bike Wash - Dissolver;Mid-Range;Accessories;Cleaners;7272;909;875;12;152;8;606
287;TI-R982;HL Road Tire;Low-Performer;Accessories;Tires and Tubes;28314;858;820;13;152;33;2178
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
283;TI-M602;ML Mountain Tire;Low-Performer;Accessories;Tires and Tubes;34800;1160;1160;13;152;30;2676
279;SO-R809-L;Racing Socks- L;Mid-Range;Clothing;Socks;2430;270;269;13;152;9;186
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
282;TI-M267;LL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;21550;862;828;12;152;25;1795
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
174;FE-6654;Fender Set - Mountain;Low-Performer;Accessories;Fenders;46662;2121;2110;13;152;22;3589
234;GL-H102-M;Half-Finger Gloves- M;Low-Performer;Clothing;Gloves;11976;499;488;13;152;24;921
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
276;SJ-0194-M;Short-Sleeve Classic Jersey- M;Low-Performer;Clothing;Jerseys;21978;407;404;13;152;54;1690
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
283;TI-M602;ML Mountain Tire;Low-Performer;Accessories;Tires and Tubes;34800;1160;1160;13;152;30;2676
168;CL-9009;Bike Wash - Dissolver;Mid-Range;Accessories;Cleaners;7272;909;875;12;152;8;606
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
244;HL-U509;Sport-100 Helmet- Black;High-Performer;Accessories;Helmets;72975;2085;2024;13;152;35;5613
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
283;TI-M602;ML Mountain Tire;Low-Performer;Accessories;Tires and Tubes;34800;1160;1160;13;152;30;2676
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
288;TI-T723;Touring Tire;Low-Performer;Accessories;Tires and Tubes;27115;935;920;13;152;29;2085
291;TT-T092;Touring Tire Tube;Mid-Range;Accessories;Tires and Tubes;7435;1487;1410;13;152;5;571
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
281;ST-1401;All-Purpose Bike Stand;Low-Performer;Accessories;Bike Stands;39591;249;243;13;152;159;3045
117;BK-M38S-40;Mountain-400-W Silver- 40;High-Performer;Bikes;Mountain Bikes;98432;128;128;12;153;769;8202
274;SH-W890-S;Women's Mountain Shorts- S;Low-Performer;Clothing;Shorts;21280;304;304;12;152;70;1773
278;SJ-0194-X;Short-Sleeve Classic Jersey- XL;Low-Performer;Clothing;Jerseys;22086;409;405;12;152;54;1840
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
117;BK-M38S-40;Mountain-400-W Silver- 40;High-Performer;Bikes;Mountain Bikes;98432;128;128;12;153;769;8202
274;SH-W890-S;Women's Mountain Shorts- S;Low-Performer;Clothing;Shorts;21280;304;304;12;152;70;1773
124;BK-M68S-42;Mountain-200 Silver- 42;High-Performer;Bikes;Mountain Bikes;1257368;560;547;24;153;2245;52390
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
154;BK-T44U-46;Touring-2000 Blue- 46;High-Performer;Bikes;Touring Bikes;117855;97;97;12;153;1215;9821
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
154;BK-T44U-46;Touring-2000 Blue- 46;High-Performer;Bikes;Touring Bikes;117855;97;97;12;153;1215;9821
129;BK-R19B-58;Road-750 Black- 58;High-Performer;Bikes;Road Bikes;180360;334;334;12;153;540;15030
105;BC-R205;Road Bottle Cage;Low-Performer;Accessories;Bottles and Cages;15399;1711;1699;13;152;9;1184
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
128;BK-R19B-52;Road-750 Black- 52;High-Performer;Bikes;Road Bikes;208440;386;386;12;153;540;17370
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
127;BK-R19B-48;Road-750 Black- 48;High-Performer;Bikes;Road Bikes;196020;363;363;12;153;540;16335
105;BC-R205;Road Bottle Cage;Low-Performer;Accessories;Bottles and Cages;15399;1711;1699;13;152;9;1184
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
279;SO-R809-L;Racing Socks- L;Mid-Range;Clothing;Socks;2430;270;269;13;152;9;186
142;BK-R89B-58;Road-250 Black- 58;High-Performer;Bikes;Road Bikes;622026;270;265;24;153;2303;25917
287;TI-R982;HL Road Tire;Low-Performer;Accessories;Tires and Tubes;28314;858;820;13;152;33;2178
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
106;BK-M18B-40;Mountain-500 Black- 40;Low-Performer;Bikes;Mountain Bikes;25920;48;48;12;153;540;2160
104;BC-M005;Mountain Bottle Cage;Low-Performer;Accessories;Bottles and Cages;20340;2034;2004;13;152;10;1564
126;BK-R19B-44;Road-750 Black- 44;High-Performer;Bikes;Road Bikes;194400;360;360;12;153;540;16200
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
105;BC-R205;Road Bottle Cage;Low-Performer;Accessories;Bottles and Cages;15399;1711;1699;13;152;9;1184
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
128;BK-R19B-52;Road-750 Black- 52;High-Performer;Bikes;Road Bikes;208440;386;386;12;153;540;17370
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
134;BK-R64Y-48;Road-550-W Yellow- 48;High-Performer;Bikes;Road Bikes;283680;261;258;22;153;1086;12894
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
248;LJ-0192-L;Long-Sleeve Logo Jersey- L;Low-Performer;Clothing;Jerseys;22650;453;449;13;152;50;1742
131;BK-R64Y-40;Road-550-W Yellow- 40;High-Performer;Bikes;Road Bikes;289880;266;264;23;153;1089;12603
278;SJ-0194-X;Short-Sleeve Classic Jersey- XL;Low-Performer;Clothing;Jerseys;22086;409;405;12;152;54;1840
127;BK-R19B-48;Road-750 Black- 48;High-Performer;Bikes;Road Bikes;196020;363;363;12;153;540;16335
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
290;TT-R982;Road Tire Tube;Mid-Range;Accessories;Tires and Tubes;9500;2375;2225;13;152;4;730
162;BK-T79Y-46;Touring-1000 Yellow- 46;High-Performer;Bikes;Touring Bikes;410048;172;170;11;153;2384;37277
105;BC-R205;Road Bottle Cage;Low-Performer;Accessories;Bottles and Cages;15399;1711;1699;13;152;9;1184
165;BK-T79Y-60;Touring-1000 Yellow- 60;High-Performer;Bikes;Touring Bikes;333760;140;140;11;153;2384;30341
246;HL-U509-R;Sport-100 Helmet- Red;High-Performer;Accessories;Helmets;78050;2230;2147;13;152;35;6003
143;BK-R89R-58;Road-250 Red- 58;High-Performer;Bikes;Road Bikes;702666;306;301;24;153;2296;29277
105;BC-R205;Road Bottle Cage;Low-Performer;Accessories;Bottles and Cages;15399;1711;1699;13;152;9;1184
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
120;BK-M68B-38;Mountain-200 Black- 38;High-Performer;Bikes;Mountain Bikes;1292559;581;564;24;153;2224;53856
284;TI-M823;HL Mountain Tire;Low-Performer;Accessories;Tires and Tubes;48860;1396;1395;13;152;35;3758
245;HL-U509-B;Sport-100 Helmet- Blue;High-Performer;Accessories;Helmets;74375;2125;2049;13;152;35;5721
286;TI-R628;ML Road Tire;Low-Performer;Accessories;Tires and Tubes;23125;925;890;13;152;25;1778
283;TI-M602;ML Mountain Tire;Low-Performer;Accessories;Tires and Tubes;34800;1160;1160;13;152;30;2676
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
285;TI-R092;LL Road Tire;Low-Performer;Accessories;Tires and Tubes;21903;1043;1029;13;152;21;1684
259;PK-7098;Patch Kit/8 Patches;Mid-Range;Accessories;Tires and Tubes;6378;3189;2948;13;152;2;490
291;TT-T092;Touring Tire Tube;Mid-Range;Accessories;Tires and Tubes;7435;1487;1410;13;152;5;571
166;CA-1098;AWC Logo Cap;Low-Performer;Clothing;Caps;19710;2190;2132;13;152;9;1516
283;TI-M602;ML Mountain Tire;Low-Performer;Accessories;Tires and Tubes;34800;1160;1160;13;152;30;2676
289;TT-M928;Mountain Tire Tube;Low-Performer;Accessories;Tires and Tubes;15465;3093;2958;13;152;5;1189
283;TI-M602;ML Mountain Tire;Low-Performer;Accessories;Tires and Tubes;34800;1160;1160;13;152;30;2676
295;WB-H098;Water Bottle - 30 oz.;Low-Performer;Accessories;Bottles and Cages;21245;4249;4073;13;152;5;1634
260;RA-H123;Hitch Rack - 4-Bike;Low-Performer;Accessories;Bike Racks;39240;327;324;12;152;120;3270
274;SH-W890-S;Women's Mountain Shorts- S;Low-Performer;Clothing;Shorts;21280;304;304;12;152;70;1773
